ProductID,Date,Zip,Units,Revenue,Country
1066,04/15/2014,14059,1,296.57,Germany
1066,04/15/2014,41516,1,296.57,Germany
1066,05/15/2014,40591,1,296.57,Germany
1066,06/15/2014,53783,2,593.15,Germany
1066,07/15/2014,50181,1,296.57,Germany
1066,03/10/2015,22043,1,296.57,Germany
1066,04/10/2015,13359,1,296.57,Germany
1066,11/08/2015,22607,1,304.45,Germany
1085,04/27/2021,52459,1,89.2,Germany
1085,05/26/2021,45357,1,89.2,Germany
1085,08/29/2021,47443,1,89.2,Germany
1062,02/13/2021,42549,1,141.7,Germany
1062,05/30/2021,12627,1,141.7,Germany
1062,12/20/2021,42499,1,146.95,Germany
1062,12/30/2021,20459,1,146.95,Germany
1061,11/15/2014,41844,1,141.7,Germany
1061,12/15/2014,48157,1,141.7,Germany
1061,01/10/2015,53840,1,141.7,Germany
1061,08/16/2015,21129,1,141.7,Germany
1061,09/18/2015,14129,1,146.95,Germany
1070,08/14/2021,40595,1,157.45,Germany
1075,10/15/2014,47178,1,254.57,Germany
1075,10/15/2014,47551,1,254.57,Germany
1065,03/31/2018,21107,1,309.7,Germany
1065,04/07/2018,14059,1,309.7,Germany
1065,05/02/2018,41849,1,309.7,Germany
1065,05/30/2018,20148,1,304.45,Germany
1065,11/08/2015,22607,1,304.45,Germany
1065,12/27/2015,22049,1,304.45,Germany
1065,01/05/2016,53119,1,304.45,Germany
1065,03/07/2016,45134,1,304.45,Germany
1065,06/05/2016,51588,1,304.45,Germany
1065,06/07/2016,46419,1,304.45,Germany
1065,08/14/2016,53179,1,304.45,Germany
1065,10/08/2016,50667,1,304.45,Germany
1065,10/24/2016,12685,1,304.45,Germany
1065,11/02/2016,22177,1,304.45,Germany
1065,01/31/2017,13509,1,304.45,Germany
1065,04/24/2017,22143,1,304.45,Germany
1065,06/03/2017,13089,1,304.45,Germany
1065,11/08/2017,41516,1,309.7,Germany
1065,01/03/2018,42549,2,608.9,Germany
1053,08/27/2019,47166,1,267.7,Germany
1053,10/13/2019,20359,1,267.7,Germany
1053,12/29/2019,52457,1,267.7,Germany
1053,04/04/2020,42551,1,267.7,Germany
1053,04/18/2020,51145,1,267.7,Germany
1053,08/04/2020,50181,1,267.7,Germany
1053,08/10/2020,53347,1,272.95,Germany
1053,08/25/2020,12357,1,267.7,Germany
1053,08/31/2020,10405,1,272.95,Germany
1053,09/29/2020,42855,1,272.95,Germany
1066,08/29/2018,22143,1,309.7,Germany
1085,04/19/2020,12305,1,86.57,Germany
1085,05/02/2020,10407,1,86.57,Germany
1085,05/31/2020,21147,1,86.57,Germany
1085,06/15/2020,40597,1,86.57,Germany
1085,06/30/2018,40597,1,89.2,Germany
1085,07/02/2018,47279,1,89.2,Germany
1085,07/21/2018,50999,1,83.95,Germany
1085,08/19/2018,49549,1,83.95,Germany
1085,09/24/2018,53902,1,83.95,Germany
1085,12/17/2018,49479,1,83.95,Germany
1085,12/29/2018,20537,1,83.95,Germany
1085,05/07/2019,12629,1,83.95,Germany
1085,05/21/2019,45657,1,83.95,Germany
1085,06/21/2019,53343,1,83.95,Germany
1085,08/09/2019,41189,1,83.95,Germany
1085,08/19/2019,42277,1,83.95,Germany
1081,08/07/2021,51702,1,236.2,Germany
1082,02/15/2014,10365,1,225.7,Germany
1082,04/15/2014,13597,1,225.7,Germany
1082,05/15/2014,10587,1,225.7,Germany
1082,05/15/2014,45359,1,225.7,Germany
1082,08/15/2014,48165,1,228.32,Germany
1082,06/19/2015,52428,1,228.32,Germany
1082,07/28/2015,12103,1,230.95,Germany
1082,04/08/2017,50999,1,230.95,Germany
1082,05/19/2018,14059,1,230.95,Germany
1082,05/03/2019,50670,1,230.95,Germany
1082,05/05/2019,50765,1,230.95,Germany
1082,03/29/2020,44579,1,230.95,Germany
1085,02/12/2017,40597,1,84,Germany
1085,03/01/2017,12629,1,84,Germany
1057,08/26/2017,45659,1,136.45,Germany
1057,02/14/2018,42283,1,136.45,Germany
1066,06/15/2014,52385,1,296.57,Germany
1066,06/22/2016,45145,1,304.45,Germany
1066,02/19/2017,10551,1,304.45,Germany
1066,03/28/2017,12627,1,304.45,Germany
1066,04/02/2017,53119,1,304.45,Germany
1066,07/31/2017,53639,1,304.45,Germany
1066,06/02/2018,13129,1,304.45,Germany
1066,12/03/2018,22143,1,309.7,Germany
1085,04/04/2017,47665,1,84,Germany
1085,04/23/2017,52062,1,84,Germany
1085,12/22/2018,21107,1,83.95,Germany
1085,01/30/2019,10119,1,83.95,Germany
1085,03/15/2019,10435,1,83.95,Germany
1085,04/12/2019,41363,1,83.95,Germany
1085,04/21/2019,12357,1,83.95,Germany
1085,05/11/2019,10407,2,167.9,Germany
1085,06/08/2019,50129,1,83.95,Germany
1085,07/29/2019,10435,1,86.57,Germany
1085,09/30/2019,10365,1,86.57,Germany
1085,10/12/2019,52441,1,83.95,Germany
1085,11/22/2019,13088,1,86.57,Germany
1085,12/07/2019,10407,1,86.57,Germany
1085,01/04/2020,12351,1,86.57,Germany
1085,02/09/2020,44577,1,86.57,Germany
1066,08/21/2021,40595,1,314.95,Germany
1053,03/14/2020,10365,1,267.7,Germany
1085,06/08/2021,22119,1,89.2,Germany
1085,06/16/2021,46284,1,89.2,Germany
1085,06/21/2021,41169,1,89.2,Germany
1085,12/22/2020,48431,1,89.2,Germany
1086,01/24/2017,53229,1,84,Germany
1086,03/22/2017,22297,1,84,Germany
1086,03/28/2017,45663,1,84,Germany
1086,04/17/2017,12305,1,84,Germany
1086,04/22/2017,12459,1,84,Germany
1086,04/29/2017,22119,1,84,Germany
1086,05/16/2017,47249,1,84,Germany
1086,05/31/2017,42399,1,84,Germany
1086,06/18/2017,10315,1,84,Germany
1086,06/28/2017,22147,1,84,Germany
1086,09/20/2017,53332,1,84,Germany
1086,10/01/2017,40597,1,84,Germany
1086,10/30/2017,22119,1,89.2,Germany
1085,10/27/2019,10119,1,83.95,Germany
1085,08/02/2019,40764,1,86.57,Germany
1065,03/17/2018,22119,1,309.7,Germany
1062,04/03/2015,12351,1,141.7,Germany
1062,08/15/2015,53119,1,141.7,Germany
1062,10/11/2015,46499,1,146.95,Germany
1062,10/19/2015,13353,1,146.95,Germany
1062,03/09/2016,10315,1,146.95,Germany
1062,03/20/2016,45357,1,146.95,Germany
1062,05/02/2016,52428,1,146.95,Germany
1062,05/04/2016,40595,1,146.95,Germany
1062,06/21/2016,45768,1,146.95,Germany
1062,09/19/2016,12685,1,149.57,Germany
1062,12/14/2016,12629,1,149.57,Germany
1062,12/27/2016,22143,1,149.57,Germany
1062,01/07/2017,52428,1,149.57,Germany
1062,04/25/2017,12681,1,149.57,Germany
1062,07/26/2017,53902,1,149.57,Germany
1085,05/31/2017,22177,2,168,Germany
1085,05/31/2017,42399,1,84,Germany
1085,06/28/2017,22177,1,84,Germany
1085,08/12/2017,48429,1,84,Germany
1085,09/26/2017,41169,1,84,Germany
1085,10/07/2017,46485,1,89.2,Germany
1085,12/31/2017,40227,1,89.2,Germany
1085,01/02/2018,46244,1,89.2,Germany
1085,01/20/2018,42105,1,84,Germany
1085,03/03/2018,47441,1,84,Germany
1085,06/05/2018,12681,1,89.2,Germany
1085,07/25/2018,45476,1,83.95,Germany
1085,07/28/2018,21109,1,83.95,Germany
1085,08/04/2018,53925,1,89.2,Germany
1066,05/28/2019,21109,1,304.45,Germany
1085,03/31/2021,52379,1,89.2,Germany
1085,05/03/2021,40625,1,89.2,Germany
1085,05/31/2021,45138,1,89.2,Germany
1085,06/26/2021,20255,1,89.2,Germany
1085,07/31/2021,47608,1,89.2,Germany
1085,08/25/2021,42477,1,89.2,Germany
1085,08/31/2021,47839,2,178.4,Germany
1085,08/31/2021,59387,1,89.2,Germany
1085,09/05/2021,12681,1,89.2,Germany
1085,09/25/2021,40211,1,89.2,Germany
1085,10/16/2021,53604,1,89.2,Germany
1085,10/18/2021,53119,1,89.2,Germany
1085,10/19/2021,22301,2,178.4,Germany
1085,11/07/2021,22337,1,89.2,Germany
1085,04/12/2020,52382,1,86.57,Germany
1085,04/13/2020,22111,1,86.57,Germany
1062,09/05/2017,53343,1,149.57,Germany
1062,09/26/2017,41169,1,149.57,Germany
1062,11/27/2017,40595,1,149.57,Germany
1066,01/15/2014,13129,1,296.57,Germany
1066,02/15/2014,22763,1,296.57,Germany
1066,03/15/2014,45896,1,296.57,Germany
1066,04/15/2014,22605,1,296.57,Germany
1066,04/15/2014,51766,1,296.57,Germany
1066,04/15/2014,53783,1,296.57,Germany
1079,03/15/2014,22605,1,262.45,Germany
1080,08/15/2014,52441,1,265.07,Germany
1046,05/11/2015,46244,1,99.7,Germany
1046,07/24/2015,46354,1,99.7,Germany
1046,11/15/2015,45475,1,99.7,Germany
1065,06/02/2018,13129,1,304.45,Germany
1065,12/03/2018,22143,1,309.7,Germany
1065,03/28/2020,46397,1,314.95,Germany
1065,05/17/2020,47807,1,314.95,Germany
1065,04/26/2021,53639,1,314.95,Germany
1065,08/21/2021,40595,1,314.95,Germany
1066,01/15/2014,51149,1,296.57,Germany
1066,02/15/2014,51377,1,296.57,Germany
1061,08/11/2019,46485,1,141.7,Germany
1065,02/15/2014,22609,1,296.57,Germany
1065,03/15/2014,22547,1,296.57,Germany
1053,05/30/2021,22337,1,272.95,Germany
1053,06/13/2021,52134,1,272.95,Germany
1053,07/10/2021,46519,1,272.95,Germany
1053,07/25/2021,40468,1,272.95,Germany
1053,04/26/2021,22419,1,272.95,Germany
1065,05/29/2018,40597,1,304.45,Germany
1065,06/30/2018,48149,1,304.45,Germany
1062,10/19/2016,48612,1,149.57,Germany
1062,11/16/2016,40597,1,149.57,Germany
1062,01/16/2017,22119,1,149.57,Germany
1062,02/26/2017,46483,1,149.57,Germany
1062,02/27/2017,13597,1,149.57,Germany
1062,03/28/2017,40599,1,149.57,Germany
1062,07/01/2017,14050,1,149.57,Germany
1062,07/16/2017,48432,1,149.57,Germany
1062,07/25/2017,48612,1,149.57,Germany
1062,10/01/2017,42579,1,149.57,Germany
1062,10/22/2017,40217,1,149.57,Germany
1062,10/23/2017,46049,1,149.57,Germany
1062,12/11/2017,50169,1,149.57,Germany
1062,02/28/2018,51515,1,149.57,Germany
1062,02/28/2018,59227,1,149.57,Germany
1062,04/29/2018,12351,1,149.57,Germany
1062,05/29/2018,47804,2,299.15,Germany
1062,07/08/2018,40597,1,149.57,Germany
1062,08/20/2018,42105,1,141.7,Germany
1062,08/29/2018,20459,1,141.7,Germany
1062,09/26/2018,40545,1,141.7,Germany
1061,03/30/2019,12305,1,149.57,Germany
1058,10/23/2018,13585,1,131.2,Germany
1058,10/27/2018,51515,1,131.2,Germany
1058,10/30/2018,47669,1,136.45,Germany
1058,01/05/2019,53902,1,131.2,Germany
1058,03/05/2019,52393,1,131.2,Germany
1058,06/24/2019,40547,1,131.2,Germany
1058,09/29/2019,12309,1,131.2,Germany
1058,02/14/2020,45143,1,131.2,Germany
1058,04/04/2020,42551,1,131.2,Germany
1058,05/16/2020,22761,1,131.2,Germany
1058,07/18/2020,59302,1,131.2,Germany
1058,03/13/2021,40822,1,136.45,Germany
1076,03/28/2017,52062,1,259.82,Germany
1076,04/05/2017,45134,1,259.82,Germany
1076,04/11/2017,12357,1,259.82,Germany
1076,04/25/2017,41352,1,259.82,Germany
1058,07/31/2017,22119,1,136.45,Germany
1058,08/23/2017,53879,1,136.45,Germany
1058,09/10/2017,47259,1,136.45,Germany
1058,03/30/2020,12351,1,131.2,Germany
1058,05/24/2020,47249,1,131.2,Germany
1058,05/31/2020,46049,1,131.2,Germany
1058,06/24/2020,47805,1,131.2,Germany
1058,06/27/2020,40229,1,131.2,Germany
1058,12/07/2020,45659,1,136.45,Germany
1058,12/21/2020,45259,1,131.2,Germany
1058,01/24/2021,10587,1,131.2,Germany
1058,08/08/2021,47802,1,131.2,Germany
1066,04/15/2014,40549,1,296.57,Germany
1066,04/15/2014,40597,1,296.57,Germany
1066,04/15/2014,48629,3,889.72,Germany
1066,05/15/2014,45357,1,296.57,Germany
1066,05/15/2014,52355,1,296.57,Germany
1066,06/15/2014,22393,1,296.57,Germany
1052,11/20/2021,47809,1,246.7,Germany
1053,04/27/2015,53721,1,257.2,Germany
1053,08/07/2015,12351,1,262.45,Germany
1065,09/21/2019,10777,1,314.95,Germany
1065,01/26/2020,22047,1,314.95,Germany
1065,03/01/2020,48493,1,314.95,Germany
1070,12/27/2021,53783,2,314.9,Germany
1070,12/29/2021,14050,1,157.45,Germany
1075,03/01/2015,40721,1,254.57,Germany
1075,03/17/2015,45279,1,254.57,Germany
1075,03/30/2015,40235,1,254.57,Germany
1075,04/27/2015,45130,1,254.57,Germany
1075,06/01/2015,51069,1,254.57,Germany
1065,06/15/2014,53783,2,593.15,Germany
1065,07/15/2014,50181,1,296.57,Germany
1052,02/21/2021,12681,1,246.7,Germany
1052,03/10/2021,52355,1,246.7,Germany
1061,03/15/2019,12629,1,141.7,Germany
1061,04/21/2019,12351,1,149.57,Germany
1061,05/28/2019,52379,1,149.57,Germany
1061,07/16/2019,10435,1,141.7,Germany
1061,07/28/2019,45145,1,149.57,Germany
1061,02/15/2020,53229,1,141.7,Germany
1061,08/29/2020,47803,1,146.95,Germany
1061,03/13/2021,45357,1,141.7,Germany
1062,03/30/2019,53913,1,141.7,Germany
1062,06/22/2019,45475,1,141.7,Germany
1062,07/16/2019,10435,1,141.7,Germany
1062,07/29/2019,47804,1,149.57,Germany
1062,08/09/2019,12165,1,146.95,Germany
1062,08/17/2019,45659,1,141.7,Germany
1062,11/09/2019,50321,1,141.7,Germany
1062,03/30/2020,22301,1,149.57,Germany
1062,04/05/2020,51645,1,146.95,Germany
1062,05/26/2020,12161,1,141.7,Germany
1062,08/29/2020,47803,1,146.95,Germany
1062,03/13/2021,45357,1,141.7,Germany
1066,10/04/2017,53925,1,309.7,Germany
1066,02/25/2018,12627,1,309.7,Germany
1066,04/01/2018,50169,1,309.7,Germany
1066,04/07/2018,14059,1,309.7,Germany
1066,05/30/2018,20148,1,304.45,Germany
1066,06/04/2018,45147,1,309.7,Germany
1066,03/28/2020,46397,1,314.95,Germany
1062,05/27/2019,42855,1,141.7,Germany
1053,04/27/2016,40212,1,262.45,Germany
1053,06/01/2016,32051,1,262.45,Germany
1053,06/05/2016,50678,1,262.45,Germany
1053,08/02/2016,12629,1,262.45,Germany
1053,10/17/2016,10405,1,262.45,Germany
1053,04/23/2018,51789,1,262.45,Germany
1053,05/08/2018,52134,1,262.45,Germany
1053,09/29/2018,47804,1,262.45,Germany
1061,07/21/2018,42105,1,149.57,Germany
1061,09/02/2018,46537,1,149.57,Germany
1061,12/09/2018,52459,1,149.57,Germany
1061,01/05/2019,48361,1,141.7,Germany
1061,11/09/2019,50321,1,141.7,Germany
1061,03/07/2020,12249,1,141.7,Germany
1061,04/05/2020,51645,1,146.95,Germany
1061,04/28/2020,41517,1,141.7,Germany
1061,12/30/2021,20459,1,146.95,Germany
1085,08/28/2018,51145,1,83.95,Germany
1085,10/30/2018,46539,1,83.95,Germany
1085,12/30/2021,12487,1,89.2,Germany
1062,05/27/2019,45138,1,141.7,Germany
1062,08/11/2019,46485,1,141.7,Germany
1062,05/30/2021,41516,1,146.95,Germany
1066,01/05/2016,53119,1,304.45,Germany
1066,03/05/2016,14059,1,304.45,Germany
1066,03/07/2016,45134,1,304.45,Germany
1079,12/15/2014,10365,1,265.07,Germany
1080,03/15/2014,51145,1,262.45,Germany
1080,08/15/2014,46397,1,265.07,Germany
1081,02/28/2015,45147,1,228.32,Germany
1081,03/13/2015,41066,1,228.32,Germany
1086,12/27/2017,20251,1,89.2,Germany
1086,01/02/2018,45326,1,89.2,Germany
1086,10/04/2017,41470,1,89.2,Germany
1086,11/04/2017,48268,1,84,Germany
1082,06/15/2014,41066,2,451.4,Germany
1085,10/18/2020,20148,1,89.2,Germany
1085,10/28/2020,50999,1,89.2,Germany
1085,03/08/2021,51147,1,89.2,Germany
1085,04/10/2021,45739,1,89.2,Germany
1085,04/11/2021,47804,1,89.2,Germany
1085,04/20/2021,20251,1,89.2,Germany
1085,04/26/2021,20251,1,89.2,Germany
1085,05/01/2021,48163,2,178.4,Germany
1085,05/01/2021,53179,1,89.2,Germany
1085,05/22/2021,41066,1,89.2,Germany
1085,05/24/2021,22359,2,178.4,Germany
1085,05/26/2021,10409,1,89.2,Germany
1085,06/19/2021,22043,1,89.2,Germany
1069,08/14/2021,40595,1,157.45,Germany
1069,12/27/2021,53783,2,314.9,Germany
1066,12/27/2015,22049,1,304.45,Germany
1066,03/22/2016,50169,1,304.45,Germany
1066,03/29/2016,10245,1,304.45,Germany
1066,04/02/2016,46414,1,304.45,Germany
1066,04/19/2016,45657,1,304.45,Germany
1066,09/20/2019,22177,1,314.95,Germany
1066,03/02/2020,10409,1,314.95,Germany
1075,08/15/2014,14059,1,254.57,Germany
1075,09/15/2014,20537,1,254.57,Germany
1075,09/15/2014,46244,1,254.57,Germany
1075,10/15/2014,50767,1,254.57,Germany
1075,01/04/2015,50765,1,254.57,Germany
1075,02/22/2015,14057,1,254.57,Germany
1075,03/30/2015,40593,1,254.57,Germany
1075,04/27/2015,52538,1,254.57,Germany
1075,05/22/2015,20249,1,254.57,Germany
1065,03/15/2014,14059,1,296.57,Germany
1065,04/15/2014,13088,1,296.57,Germany
1065,04/15/2014,20148,1,296.57,Germany
1065,04/15/2014,50767,1,296.57,Germany
1065,04/15/2014,53119,1,296.57,Germany
1081,07/28/2015,12103,1,230.95,Germany
1086,10/30/2018,46539,1,83.95,Germany
1086,12/20/2017,10823,1,84,Germany
1086,03/31/2018,42389,1,84,Germany
1086,04/24/2018,42281,1,89.2,Germany
1086,06/04/2018,10777,1,89.2,Germany
1086,06/27/2018,47805,1,89.2,Germany
1086,12/17/2018,49479,1,83.95,Germany
1085,05/31/2020,22041,1,86.57,Germany
1085,07/11/2020,53340,1,86.57,Germany
1085,07/11/2021,40472,1,89.2,Germany
1085,07/27/2021,22043,1,89.2,Germany
1085,08/28/2021,46119,1,89.2,Germany
1085,10/30/2021,22111,2,178.4,Germany
1085,11/06/2021,10365,1,89.2,Germany
1080,03/15/2014,22605,1,262.45,Germany
1080,08/02/2015,44579,1,265.07,Germany
1081,09/15/2014,20148,1,225.7,Germany
1081,11/15/2014,59348,1,225.7,Germany
1081,06/19/2015,52428,1,228.32,Germany
1081,06/08/2016,42283,1,230.95,Germany
1081,08/14/2017,48432,1,230.95,Germany
1081,08/23/2017,22089,1,230.95,Germany
1081,08/01/2018,48431,1,230.95,Germany
1085,08/11/2021,47804,1,89.2,Germany
1085,08/16/2021,41066,1,89.2,Germany
1085,08/31/2021,45147,2,178.4,Germany
1076,10/24/2016,52393,1,259.82,Germany
1066,08/26/2020,53347,1,309.7,Germany
1066,08/01/2021,22119,1,314.95,Germany
1066,12/29/2021,42105,1,314.95,Germany
1085,05/18/2020,46483,1,86.57,Germany
1085,05/26/2020,12439,1,86.57,Germany
1066,02/26/2016,51371,1,304.45,Germany
1066,06/04/2016,21107,1,304.45,Germany
1066,06/05/2016,51588,1,304.45,Germany
1066,02/20/2017,52134,1,304.45,Germany
1066,03/14/2017,12351,1,304.45,Germany
1066,08/02/2017,50999,2,608.9,Germany
1066,08/08/2017,48432,1,304.45,Germany
1066,12/02/2017,40593,1,309.7,Germany
1066,07/21/2018,42105,1,304.45,Germany
1086,12/23/2019,45329,2,167.9,Germany
1075,11/15/2014,10709,1,254.57,Germany
1075,04/07/2015,13587,1,254.57,Germany
1075,04/19/2015,10245,1,254.57,Germany
1075,04/19/2015,48712,1,254.57,Germany
1075,05/01/2015,51674,1,254.57,Germany
1075,06/29/2015,40723,1,254.57,Germany
1075,09/04/2016,50999,1,259.82,Germany
1075,09/11/2016,22049,1,259.82,Germany
1075,01/31/2017,41066,1,259.82,Germany
1075,02/14/2017,22305,1,259.82,Germany
1076,03/01/2015,40721,1,254.57,Germany
1086,08/28/2021,46119,1,89.2,Germany
1086,12/19/2016,46397,1,84,Germany
1086,02/11/2017,22339,1,84,Germany
1086,03/19/2017,48145,1,84,Germany
1066,06/04/2016,41065,1,304.45,Germany
1066,06/29/2016,40545,1,304.45,Germany
1066,09/04/2016,22143,1,304.45,Germany
1075,10/24/2016,52393,1,259.82,Germany
1075,03/28/2017,52062,1,259.82,Germany
1075,04/05/2017,45134,1,259.82,Germany
1075,09/30/2017,22049,1,259.82,Germany
1076,09/15/2014,52391,1,254.57,Germany
1076,10/15/2014,47178,1,254.57,Germany
1076,11/15/2014,10709,1,254.57,Germany
1076,02/24/2015,22147,1,254.57,Germany
1076,03/29/2015,46399,1,254.57,Germany
1085,03/07/2021,53179,1,89.2,Germany
1085,03/19/2017,48145,1,84,Germany
1085,04/15/2017,53119,1,84,Germany
1085,04/17/2017,49549,2,168,Germany
1085,04/29/2017,10777,1,84,Germany
1085,05/16/2017,22043,1,84,Germany
1085,05/22/2017,46119,1,84,Germany
1085,05/28/2017,22111,1,84,Germany
1085,05/28/2017,53119,1,84,Germany
1085,05/29/2017,59399,1,84,Germany
1085,06/07/2017,52134,1,84,Germany
1085,06/11/2017,22301,1,84,Germany
1085,07/31/2017,46485,1,84,Germany
1085,08/12/2017,47589,1,89.2,Germany
1085,12/26/2017,45711,1,89.2,Germany
1085,12/30/2017,45138,1,84,Germany
1085,01/03/2018,21107,2,178.4,Germany
1085,02/05/2018,22359,1,89.2,Germany
1085,03/03/2018,10435,1,89.2,Germany
1066,03/15/2014,48149,1,296.57,Germany
1066,04/15/2014,20148,1,296.57,Germany
1066,04/15/2014,53119,1,296.57,Germany
1066,05/15/2014,53179,1,296.57,Germany
1085,05/20/2020,53347,1,86.57,Germany
1085,05/27/2020,46047,1,86.57,Germany
1079,03/15/2014,51145,1,262.45,Germany
1065,02/19/2017,50765,1,304.45,Germany
1069,11/06/2021,46483,1,157.45,Germany
1066,08/21/2015,48493,1,304.45,Germany
1066,03/26/2016,41468,1,304.45,Germany
1066,05/04/2016,12249,1,304.45,Germany
1066,08/14/2016,50321,1,304.45,Germany
1066,08/24/2016,14059,1,304.45,Germany
1066,09/27/2016,40593,1,304.45,Germany
1066,03/01/2017,13505,1,304.45,Germany
1066,03/04/2017,42553,1,304.45,Germany
1066,04/16/2017,45481,1,304.45,Germany
1066,08/19/2017,47279,1,304.45,Germany
1066,10/09/2017,22605,1,309.7,Germany
1066,03/23/2016,53925,1,304.45,Germany
1066,03/29/2016,46397,1,304.45,Germany
1066,06/05/2016,10435,1,304.45,Germany
1066,06/07/2016,46419,1,304.45,Germany
1066,06/26/2016,51377,1,304.45,Germany
1066,08/14/2016,53179,1,304.45,Germany
1062,09/19/2016,45357,1,149.57,Germany
1062,10/24/2016,59399,1,149.57,Germany
1062,12/28/2016,12357,1,149.57,Germany
1062,01/28/2017,12685,1,149.57,Germany
1062,02/28/2017,22417,1,149.57,Germany
1062,03/12/2017,40597,1,149.57,Germany
1062,05/08/2017,45130,1,149.57,Germany
1062,07/08/2017,22111,1,149.57,Germany
1062,07/08/2017,40597,1,149.57,Germany
1062,11/18/2017,47546,1,149.57,Germany
1062,12/13/2017,47624,1,149.57,Germany
1062,07/14/2018,48165,1,149.57,Germany
1062,08/25/2018,51580,2,299.15,Germany
1085,05/27/2018,12309,1,89.2,Germany
1085,06/30/2018,12439,1,89.2,Germany
1085,07/18/2018,53179,1,89.2,Germany
1085,08/29/2018,12351,2,167.9,Germany
1086,08/11/2018,53639,1,83.95,Germany
1086,08/22/2018,52062,1,83.95,Germany
1086,08/25/2018,14059,1,83.95,Germany
1086,09/02/2018,40723,1,83.95,Germany
1086,11/11/2018,52457,1,83.95,Germany
1086,12/22/2018,21107,1,83.95,Germany
1086,01/30/2019,10119,1,83.95,Germany
1086,05/19/2019,14089,1,83.95,Germany
1086,06/08/2019,50129,1,83.95,Germany
1075,02/27/2017,51789,1,259.82,Germany
1075,04/11/2017,12357,1,259.82,Germany
1085,09/28/2021,40597,1,89.2,Germany
1085,10/16/2021,46483,1,89.2,Germany
1085,04/08/2017,20535,1,84,Germany
1085,05/29/2017,20359,1,84,Germany
