ProductID,Date,Zip,Units,Revenue,Country
1086,05/10/2019,5280,1,83.95,Mexico
1085,07/31/2021,9578,1,89.2,Mexico
1085,08/23/2021,2729,1,89.2,Mexico
1085,01/25/2020,7209,1,86.57,Mexico
1085,01/28/2020,8619,1,86.57,Mexico
1085,03/15/2020,7208,1,86.57,Mexico
1085,04/08/2020,7729,1,86.57,Mexico
1085,06/01/2020,4908,1,86.57,Mexico
1085,06/03/2020,4000,1,86.57,Mexico
1085,06/29/2020,9704,1,86.57,Mexico
1085,07/18/2020,8400,1,86.57,Mexico
1085,07/26/2020,7780,1,86.57,Mexico
1085,07/29/2020,1028,1,89.2,Mexico
1085,08/01/2020,2460,1,86.57,Mexico
1085,08/16/2020,2770,1,89.2,Mexico
1085,08/30/2020,1028,1,89.2,Mexico
1085,11/04/2020,5480,1,89.2,Mexico
1085,11/28/2020,9207,1,89.2,Mexico
1081,02/10/2019,9500,1,230.95,Mexico
1081,03/03/2019,9636,1,230.95,Mexico
1081,04/27/2019,2970,1,230.95,Mexico
1081,05/17/2019,7560,1,230.95,Mexico
1081,08/18/2019,9320,1,230.95,Mexico
1081,04/06/2020,4320,1,236.2,Mexico
1086,07/26/2021,4908,1,89.2,Mexico
1086,07/26/2021,4921,1,89.2,Mexico
1086,07/27/2021,5379,1,89.2,Mexico
1086,07/31/2021,9578,1,89.2,Mexico
1086,08/23/2021,2729,1,89.2,Mexico
1086,01/04/2021,7148,1,89.2,Mexico
1086,03/29/2021,9696,1,89.2,Mexico
1086,05/12/2021,5379,1,89.2,Mexico
1086,05/31/2021,7280,1,89.2,Mexico
1086,06/05/2021,5119,1,89.2,Mexico
1086,06/15/2021,4210,2,178.4,Mexico
1086,06/22/2021,4307,1,89.2,Mexico
1086,07/05/2021,7050,1,89.2,Mexico
1086,07/14/2021,5088,1,89.2,Mexico
1086,07/27/2021,7020,1,89.2,Mexico
1086,07/31/2021,7580,1,89.2,Mexico
1086,08/15/2021,4919,1,89.2,Mexico
1086,08/15/2021,7580,1,89.2,Mexico
1086,08/18/2021,4280,1,89.2,Mexico
1086,08/18/2021,5509,1,89.2,Mexico
1086,08/29/2021,8180,1,89.2,Mexico
1086,09/21/2021,7160,1,89.2,Mexico
1086,10/02/2021,5480,1,89.2,Mexico
1085,12/19/2016,4250,1,84,Mexico
1085,12/27/2016,4919,1,84,Mexico
1085,12/28/2016,5030,1,84,Mexico
1086,12/29/2018,8580,1,83.95,Mexico
1086,12/29/2018,8619,1,83.95,Mexico
1086,12/29/2018,9225,1,83.95,Mexico
1086,01/05/2019,9695,1,83.95,Mexico
1086,02/20/2019,8619,1,83.95,Mexico
1086,02/24/2019,9695,1,83.95,Mexico
1086,04/13/2019,7480,1,83.95,Mexico
1086,04/27/2019,7459,1,83.95,Mexico
1086,06/02/2019,7348,1,83.95,Mexico
1086,07/19/2019,9839,1,86.57,Mexico
1086,07/26/2019,2070,1,83.95,Mexico
1086,07/27/2019,8640,1,86.57,Mexico
1086,08/13/2019,5050,1,86.57,Mexico
1086,10/08/2019,9930,1,86.57,Mexico
1086,10/27/2019,2110,1,86.57,Mexico
1086,11/24/2019,1030,1,86.57,Mexico
1086,12/21/2019,2920,1,86.57,Mexico
1086,12/23/2019,8510,1,86.57,Mexico
1086,01/07/2020,4009,1,86.57,Mexico
1086,01/21/2020,9864,1,86.57,Mexico
1086,01/28/2020,12400,1,86.57,Mexico
1086,03/17/2020,7550,1,86.57,Mexico
1069,08/08/2021,9707,2,314.9,Mexico
1085,08/18/2018,4317,1,84,Mexico
1085,10/14/2018,7859,1,83.95,Mexico
1085,11/25/2018,4239,1,83.95,Mexico
1085,12/18/2018,7870,1,83.95,Mexico
1085,12/22/2018,4319,1,83.95,Mexico
1085,12/30/2018,2260,1,83.95,Mexico
1085,01/05/2019,4240,1,83.95,Mexico
1085,01/08/2019,10330,1,83.95,Mexico
1085,01/09/2019,2739,1,83.95,Mexico
1085,03/01/2019,2420,1,83.95,Mexico
1066,09/04/2018,9608,1,309.7,Mexico
1066,11/25/2018,4020,1,309.7,Mexico
1085,05/20/2020,10290,1,86.57,Mexico
1085,06/01/2020,9207,1,86.57,Mexico
1085,06/03/2020,5780,1,86.57,Mexico
1085,06/06/2020,9690,1,86.57,Mexico
1085,09/04/2018,9608,1,83.95,Mexico
1085,09/04/2018,9660,1,89.2,Mexico
1085,11/25/2018,4000,1,83.95,Mexico
1085,11/26/2018,9800,1,89.2,Mexico
1085,12/01/2018,7930,1,83.95,Mexico
1085,12/19/2018,9839,1,83.95,Mexico
1085,03/31/2019,9819,1,83.95,Mexico
1085,09/27/2019,8160,1,86.57,Mexico
1081,10/11/2021,7580,1,236.2,Mexico
1082,02/15/2014,4970,1,225.7,Mexico
1082,02/15/2014,5129,1,225.7,Mexico
1082,02/15/2014,7450,1,225.7,Mexico
1082,05/15/2014,2940,1,225.7,Mexico
1082,09/15/2014,5086,1,228.32,Mexico
1082,09/15/2014,7230,1,228.32,Mexico
1082,09/15/2014,9868,1,228.32,Mexico
1082,11/15/2014,5509,1,225.7,Mexico
1082,02/16/2015,5270,1,228.32,Mexico
1082,02/20/2016,4230,1,230.95,Mexico
1082,03/19/2016,2860,1,230.95,Mexico
1082,05/16/2016,4970,1,230.95,Mexico
1082,03/04/2017,2400,1,230.95,Mexico
1082,04/30/2017,9899,1,230.95,Mexico
1082,09/23/2017,4317,1,230.95,Mexico
1082,12/18/2017,9839,1,230.95,Mexico
1082,12/30/2017,5300,1,230.95,Mexico
1082,01/30/2018,2330,1,230.95,Mexico
1082,08/18/2019,9320,1,230.95,Mexico
1082,02/22/2020,12400,1,236.2,Mexico
1082,07/25/2021,9270,1,236.2,Mexico
1085,01/10/2017,2730,1,84,Mexico
1085,02/19/2017,10380,1,84,Mexico
1061,11/27/2015,4009,1,146.95,Mexico
1061,11/28/2015,7458,1,141.7,Mexico
1061,12/12/2015,8619,1,146.95,Mexico
1061,12/19/2015,7458,1,146.95,Mexico
1057,09/30/2017,2730,1,136.45,Mexico
1057,01/16/2018,9009,1,136.45,Mexico
1057,01/23/2018,9638,1,136.45,Mexico
1057,02/14/2018,7520,1,136.45,Mexico
1057,04/16/2018,7458,1,136.45,Mexico
1066,09/15/2014,9900,1,296.57,Mexico
1066,05/30/2016,5410,1,304.45,Mexico
1066,07/09/2016,7190,1,304.45,Mexico
1066,10/10/2016,1070,1,304.45,Mexico
1066,03/18/2017,9200,1,304.45,Mexico
1066,03/27/2017,4430,1,304.45,Mexico
1066,04/30/2017,5480,1,304.45,Mexico
1066,05/13/2017,7187,1,304.45,Mexico
1066,07/22/2017,9479,1,304.45,Mexico
1066,11/22/2017,9636,1,304.45,Mexico
1066,03/28/2018,5480,1,309.7,Mexico
1066,04/21/2018,9920,1,309.7,Mexico
1066,04/30/2018,2260,1,309.7,Mexico
1066,10/01/2018,9930,1,304.45,Mexico
1085,04/30/2017,9800,2,168,Mexico
1085,05/06/2017,7910,1,84,Mexico
1085,12/18/2018,9649,1,83.95,Mexico
1085,12/18/2018,9868,1,83.95,Mexico
1085,12/24/2018,4270,1,83.95,Mexico
1085,12/29/2018,10010,1,83.95,Mexico
1085,12/29/2018,7739,1,83.95,Mexico
1085,12/29/2018,9864,1,83.95,Mexico
1085,01/06/2019,7880,1,83.95,Mexico
1085,01/19/2019,9899,1,83.95,Mexico
1085,01/27/2019,4908,1,83.95,Mexico
1085,01/27/2019,4921,1,83.95,Mexico
1085,01/27/2019,7509,1,83.95,Mexico
1085,01/28/2019,9780,1,83.95,Mexico
1085,02/27/2019,7560,1,83.95,Mexico
1085,03/24/2019,2320,1,83.95,Mexico
1085,03/24/2019,7509,1,83.95,Mexico
1085,04/27/2019,7890,1,83.95,Mexico
1085,07/13/2019,9704,1,86.57,Mexico
1085,08/27/2019,5100,1,86.57,Mexico
1085,08/31/2019,4270,1,86.57,Mexico
1085,11/16/2019,4318,1,86.57,Mexico
1085,11/29/2019,4908,1,86.57,Mexico
1085,12/29/2019,10928,1,86.57,Mexico
1085,12/29/2019,12400,1,86.57,Mexico
1066,03/28/2021,4729,1,314.95,Mexico
1053,03/08/2020,7260,1,267.7,Mexico
1053,03/21/2020,9578,1,267.7,Mexico
1085,05/31/2021,7729,1,89.2,Mexico
1085,06/22/2021,4326,1,89.2,Mexico
1085,06/28/2021,9229,1,89.2,Mexico
1085,12/27/2020,12400,2,178.4,Mexico
1086,02/21/2017,7230,1,84,Mexico
1086,03/01/2017,7020,1,84,Mexico
1086,04/22/2017,7640,1,84,Mexico
1086,04/29/2017,7570,1,84,Mexico
1086,04/30/2017,8770,1,84,Mexico
1086,05/20/2017,7363,1,84,Mexico
1086,05/24/2017,4020,1,84,Mexico
1086,06/03/2017,4280,1,84,Mexico
1086,06/12/2017,5700,1,84,Mexico
1086,11/07/2017,9710,1,84,Mexico
1086,11/27/2017,7859,1,89.2,Mexico
1086,12/20/2017,7183,1,84,Mexico
1086,12/26/2017,2400,1,84,Mexico
1086,12/30/2017,7020,1,89.2,Mexico
1086,12/30/2017,9800,1,89.2,Mexico
1086,01/02/2018,4908,1,89.2,Mexico
1086,01/02/2018,7450,1,89.2,Mexico
1086,01/03/2018,2650,1,89.2,Mexico
1086,02/19/2018,9960,1,89.2,Mexico
1086,03/04/2018,7740,1,89.2,Mexico
1085,10/29/2019,10928,1,86.57,Mexico
1085,11/29/2019,7457,1,86.57,Mexico
1085,07/26/2019,7160,1,86.57,Mexico
1065,03/26/2018,1028,1,309.7,Mexico
1065,04/30/2018,2260,1,309.7,Mexico
1062,04/07/2015,7160,1,141.7,Mexico
1062,04/10/2015,7370,1,141.7,Mexico
1062,07/25/2015,7859,1,141.7,Mexico
1062,11/27/2015,4009,1,146.95,Mexico
1062,02/21/2016,2128,1,141.7,Mexico
1062,04/18/2016,7858,1,146.95,Mexico
1062,07/23/2016,1028,1,146.95,Mexico
1062,09/26/2016,7000,1,146.95,Mexico
1062,11/14/2016,7183,1,149.57,Mexico
1062,01/04/2017,5509,1,149.57,Mexico
1062,02/25/2017,7760,1,149.57,Mexico
1062,03/19/2017,4720,1,149.57,Mexico
1062,07/16/2017,9240,1,149.57,Mexico
1062,08/13/2017,4908,1,149.57,Mexico
1085,05/09/2017,5760,1,84,Mexico
1085,05/24/2017,2250,1,84,Mexico
1085,05/24/2017,2420,1,84,Mexico
1085,05/24/2017,4020,1,84,Mexico
1085,05/29/2017,9767,1,84,Mexico
1085,08/05/2017,9280,1,84,Mexico
1085,09/25/2017,7239,1,84,Mexico
1085,09/26/2017,5088,1,84,Mexico
1085,10/09/2017,2519,1,84,Mexico
1085,10/21/2017,4319,1,84,Mexico
1085,11/19/2017,2440,1,89.2,Mexico
1079,03/09/2015,7509,1,265.07,Mexico
1080,01/17/2015,9696,1,262.45,Mexico
1081,05/15/2014,4326,1,225.7,Mexico
1081,05/15/2014,4660,1,225.7,Mexico
1046,04/17/2015,7460,1,99.7,Mexico
1046,07/21/2015,2600,1,104.95,Mexico
1046,08/01/2015,7200,1,99.7,Mexico
1046,08/29/2015,9970,1,104.95,Mexico
1046,09/11/2015,7207,1,99.7,Mexico
1046,10/30/2015,4100,1,104.95,Mexico
1062,12/06/2015,7570,1,146.95,Mexico
1062,12/12/2015,4309,1,146.95,Mexico
1062,12/21/2015,7859,1,146.95,Mexico
1065,05/06/2018,8029,1,309.7,Mexico
1065,06/30/2018,5270,1,309.7,Mexico
1065,07/15/2018,4368,1,309.7,Mexico
1065,08/22/2018,10010,1,304.45,Mexico
1065,08/26/2018,9578,1,304.45,Mexico
1065,09/02/2018,2470,1,309.7,Mexico
1065,09/16/2018,2040,1,309.7,Mexico
1065,01/15/2019,9695,1,309.7,Mexico
1065,05/19/2020,8230,2,629.9,Mexico
1065,08/01/2020,9200,1,314.95,Mexico
1065,08/09/2020,2750,1,314.95,Mexico
1065,10/26/2020,7080,1,314.95,Mexico
1065,11/15/2020,7859,1,314.95,Mexico
1065,11/29/2020,2760,1,314.95,Mexico
1065,11/28/2021,4326,1,314.95,Mexico
1066,03/15/2014,4729,1,296.57,Mexico
1066,06/17/2018,9510,1,309.7,Mexico
1061,08/31/2019,7160,1,141.7,Mexico
1061,12/29/2019,4269,1,146.95,Mexico
1061,01/27/2020,4020,1,146.95,Mexico
1065,02/15/2014,2400,1,296.57,Mexico
1065,02/15/2014,9885,1,296.57,Mexico
1065,03/15/2014,4430,1,296.57,Mexico
1065,03/15/2014,8240,1,296.57,Mexico
1065,04/15/2014,2400,1,296.57,Mexico
1065,04/15/2014,4270,1,296.57,Mexico
1065,04/15/2014,7760,1,296.57,Mexico
1053,05/31/2021,2770,1,272.95,Mexico
1053,06/08/2021,4240,1,272.95,Mexico
1053,04/10/2021,7950,1,272.95,Mexico
1053,04/20/2021,9637,1,272.95,Mexico
1053,05/01/2021,2739,1,272.95,Mexico
1053,05/01/2021,7573,1,272.95,Mexico
1053,05/08/2021,7010,1,272.95,Mexico
1065,06/11/2018,9540,1,304.45,Mexico
1065,06/17/2018,9510,1,309.7,Mexico
1065,07/01/2018,7770,1,309.7,Mexico
1065,07/01/2018,9898,1,309.7,Mexico
1061,12/15/2014,4210,1,141.7,Mexico
1061,01/06/2015,9440,1,141.7,Mexico
1061,02/04/2015,4000,1,141.7,Mexico
1062,02/08/2017,5770,1,149.57,Mexico
1062,03/19/2017,9200,1,149.57,Mexico
1062,03/21/2017,9320,1,149.57,Mexico
1062,06/26/2017,9540,1,149.57,Mexico
1062,07/01/2017,2310,1,149.57,Mexico
1062,07/26/2017,10330,1,149.57,Mexico
1062,09/23/2017,10330,1,149.57,Mexico
1062,01/02/2018,1048,1,149.57,Mexico
1062,05/01/2018,9359,1,149.57,Mexico
1062,01/05/2019,2490,2,299.15,Mexico
1061,01/23/2019,4210,1,141.7,Mexico
1058,03/17/2018,7509,1,136.45,Mexico
1058,08/19/2018,4280,1,136.45,Mexico
1058,09/04/2018,7550,1,136.45,Mexico
1058,12/29/2018,9080,1,131.2,Mexico
1058,12/30/2018,2260,1,136.45,Mexico
1058,08/30/2019,4370,1,131.2,Mexico
1058,10/15/2019,7560,1,131.2,Mexico
1058,02/02/2020,2080,1,136.45,Mexico
1058,11/16/2020,9080,1,136.45,Mexico
1058,01/04/2021,7199,1,136.45,Mexico
1058,01/30/2021,7020,1,136.45,Mexico
1058,08/11/2021,9695,1,136.45,Mexico
1058,08/31/2021,7280,1,136.45,Mexico
1058,10/31/2021,8619,1,136.45,Mexico
1058,08/13/2017,4484,1,136.45,Mexico
1058,12/30/2017,12400,1,136.45,Mexico
1058,02/11/2018,2169,1,136.45,Mexico
1058,08/24/2020,12400,1,136.45,Mexico
1058,12/27/2020,4910,1,136.45,Mexico
1058,12/27/2020,7509,1,136.45,Mexico
1058,12/28/2020,4280,1,136.45,Mexico
1058,05/31/2021,7729,1,136.45,Mexico
1066,06/15/2014,12400,1,296.57,Mexico
1066,06/15/2014,9250,1,296.57,Mexico
1052,11/29/2021,9540,1,251.95,Mexico
1053,03/15/2014,9079,1,251.95,Mexico
1053,11/15/2014,8040,1,257.2,Mexico
1053,12/15/2014,8760,1,251.95,Mexico
1053,02/16/2015,10110,1,257.2,Mexico
1053,03/16/2015,10000,1,257.2,Mexico
1053,08/10/2015,4317,1,262.45,Mexico
1053,08/10/2015,7930,1,257.2,Mexico
1053,08/10/2015,9868,1,262.45,Mexico
1053,08/31/2015,9839,1,262.45,Mexico
1065,02/17/2019,7580,1,309.7,Mexico
1065,02/17/2019,9330,1,309.7,Mexico
1065,05/06/2019,7110,1,309.7,Mexico
1065,02/23/2020,7859,1,314.95,Mexico
1070,08/31/2021,7260,1,157.45,Mexico
1070,12/27/2021,9767,1,157.45,Mexico
1071,11/15/2014,5088,1,209.95,Mexico
1075,09/15/2014,8810,1,254.57,Mexico
1075,09/15/2014,9400,1,254.57,Mexico
1075,10/15/2014,4317,1,254.57,Mexico
1075,11/15/2014,2260,1,254.57,Mexico
1075,01/05/2015,7400,1,254.57,Mexico
1075,02/23/2015,9200,1,254.57,Mexico
1075,03/03/2015,2090,1,254.57,Mexico
1075,03/08/2015,9637,1,254.57,Mexico
1075,06/28/2015,4369,1,254.57,Mexico
1065,06/15/2014,5030,1,296.57,Mexico
1065,06/15/2014,8220,1,296.57,Mexico
1065,07/15/2014,4100,1,296.57,Mexico
1061,09/01/2019,7183,1,146.95,Mexico
1061,10/13/2019,5050,1,141.7,Mexico
1061,02/23/2020,7509,1,146.95,Mexico
1061,04/25/2020,7580,1,146.95,Mexico
1061,11/29/2020,2770,1,141.7,Mexico
1061,03/07/2021,8619,1,146.95,Mexico
1075,05/24/2016,9636,1,254.57,Mexico
1062,03/29/2019,9479,1,141.7,Mexico
1062,09/09/2019,4337,1,141.7,Mexico
1062,10/11/2019,10926,1,146.95,Mexico
1062,10/13/2019,5050,1,141.7,Mexico
1062,12/30/2019,12080,1,141.7,Mexico
1062,04/25/2020,7580,1,146.95,Mexico
1062,03/17/2021,9810,1,141.7,Mexico
1066,11/06/2017,9400,1,309.7,Mexico
1066,06/11/2018,9540,1,304.45,Mexico
1066,07/15/2018,4368,1,309.7,Mexico
1066,07/31/2018,7458,1,309.7,Mexico
1066,10/10/2018,2530,1,309.7,Mexico
1066,01/05/2019,9707,1,304.45,Mexico
1066,06/30/2020,9620,1,314.95,Mexico
1062,05/10/2019,4320,1,149.57,Mexico
1053,06/14/2016,9080,1,262.45,Mexico
1086,03/29/2020,8760,1,86.57,Mexico
1086,04/14/2020,9897,1,86.57,Mexico
1086,04/25/2020,9637,1,86.57,Mexico
1086,08/04/2019,9839,1,86.57,Mexico
1086,08/30/2019,4370,1,86.57,Mexico
1081,02/16/2015,5270,1,228.32,Mexico
1081,03/27/2015,9868,1,228.32,Mexico
1106,08/02/2015,9649,1,246.7,Mexico
1106,04/17/2016,7740,1,246.7,Mexico
1106,04/20/2016,8770,1,246.7,Mexico
1085,10/15/2019,8520,1,86.57,Mexico
1086,12/12/2020,7089,1,89.2,Mexico
1086,12/21/2020,7010,1,89.2,Mexico
1086,12/27/2020,2640,1,89.2,Mexico
1086,12/18/2017,8320,1,89.2,Mexico
1086,12/20/2017,4610,1,84,Mexico
1086,12/30/2017,2729,1,89.2,Mexico
